	img	id	shapeIndex	angle	estimate	trueNum	transformed
1343	Sphere2_SSU6ROW2Q_view4	SSU6ROW2Q	Sphere2	45	5.093750200806762	6.089044875446846	6.023444802648303
1344	Sphere2_W0HBR9ZM0_view4	W0HBR9ZM0	Sphere2	45	5.0106352940962555	5.720311776607412	5.846260252889003
1345	Sphere2_VRKY4XC4S_view4	VRKY4XC4S	Sphere2	45	5.003946305945459	5.966146739123692	5.831776457976634
1346	Sphere2_80CZ1PK27_view4	80CZ1PK27	Sphere2	45	5.135798437050262	6.2324480165505225	6.111119093489467
1347	Sphere2_W5ILBGFCQ_view4	W5ILBGFCQ	Sphere2	45	5.075173815233827	6.124683390894205	5.984291076375413
1348	Sphere2_AU9RGWRCT_view4	AU9RGWRCT	Sphere2	45	5.117993812416755	6.192362489474872	6.074155978190497
1349	Sphere2_INOM6T8HH_view4	INOM6T8HH	Sphere2	45	5.204006687076795	6.559615237493242	6.250532532576049
1350	Sphere2_XOS6P16A4_view4	XOS6P16A4	Sphere2	45	5.1647859739235145	6.411818267709897	6.17079214641867
1351	Sphere2_1S0MEIPNG_view4	1S0MEIPNG	Sphere2	45	5.10594547390058	6.327936783729195	6.0490089032368175
1352	Sphere2_BQ159MKMQ_view4	BQ159MKMQ	Sphere2	45	5.1298987149230735	6.51025834052315	6.098897247188724
1353	Sphere2_HDFDKP25Q_view4	HDFDKP25Q	Sphere2	45	5.093750200806762	6.0473721790462776	6.023444802648303
1354	Sphere2_B0C474XPR_view4	B0C474XPR	Sphere2	45	5.351858133476067	6.7464121285733745	6.540809192871507
1355	Sphere2_UO51LCNYC_view4	UO51LCNYC	Sphere2	45	5.393627546352362	6.736966958001855	6.619858992639703
1356	Sphere2_UA2DSZ9H1_view4	UA2DSZ9H1	Sphere2	45	5.220355825078324	6.6052979209482015	6.283433198383875
1357	Sphere2_BLGIJB5JP_view4	BLGIJB5JP	Sphere2	45	5.198497031265826	6.464588303689961	6.239400066627347
1358	Sphere2_ALHRNPOPR_view4	ALHRNPOPR	Sphere2	45	5.220355825078324	6.661854740545311	6.283433198383875
1359	Sphere2_DY2VEYJ6J_view4	DY2VEYJ6J	Sphere2	45	5.135798437050262	6.255750041753367	6.111119093489467
1360	Sphere2_I3Y55X7S9_view4	I3Y55X7S9	Sphere2	45	5.117993812416755	6.159095388491933	6.074155978190497
1361	Sphere2_JA1G8U5BB_view4	JA1G8U5BB	Sphere2	45	5.19295685089021	6.62273632394984	6.228183076599457
1362	Sphere2_DWBH20JDL_view4	DWBH20JDL	Sphere2	45	5.187385805840755	6.580639137284949	6.21688049306989
1363	Sphere2_WLR5A1QTG_view4	WLR5A1QTG	Sphere2	45	5.214935757608986	6.652863029353347	6.272548075564821
1364	Sphere2_0O49QWGN4_view5	0O49QWGN4	Sphere2	22	4.430816798843313	4.204692619390966	4.923514284771631
1365	Sphere2_UR5ZE5AKH_view5	UR5ZE5AKH	Sphere2	22	4.543294782270004	4.836281906951478	5.189031236807153
1366	Sphere2_G4MH8RYGM_view5	G4MH8RYGM	Sphere2	22	4.51085950651685	4.430816798843313	5.113433080745175
1367	Sphere2_K39F6AVNN_view5	K39F6AVNN	Sphere2	22	4.564348191467836	4.61512051684126	5.237680940146511
1368	Sphere2_TRYLJ0I51_view5	TRYLJ0I51	Sphere2	22	4.68213122712422	5.1298987149230735	5.5037479268400595
1369	Sphere2_PZMC2Z5GO_view4	PZMC2Z5GO	Sphere2	45	5.1647859739235145	6.380122536899765	6.17079214641867
1370	Sphere2_7OSHZ4PG7_view5	7OSHZ4PG7	Sphere2	22	4.8283137373023015	5.313205979041787	5.819566501891046
1371	Sphere2_GBN5H2EJY_view5	GBN5H2EJY	Sphere2	22	4.882801922586371	5.393627546352362	5.933204071008252
1372	Sphere2_Z7R4L47F6_view4	Z7R4L47F6	Sphere2	45	5.14166355650266	6.432940092739179	6.12324350372409
1373	Sphere2_M85HIFALP_view4	M85HIFALP	Sphere2	45	5.159055299214529	6.48768401848461	6.159044858319735
1374	Sphere2_OV0NGH4PZ_view4	OV0NGH4PZ	Sphere2	45	5.062595033026967	6.295266001439646	5.957632324367239
1375	Sphere2_36IQC4S5U_view5	36IQC4S5U	Sphere2	22	4.74493212836325	5.225746673713202	5.6413798846392496
1376	Sphere2_E1ZZ7AY7Y_view5	E1ZZ7AY7Y	Sphere2	22	4.8283137373023015	5.537334267018537	5.819566501891046
1377	Sphere2_6KDMAJJKI_view5	6KDMAJJKI	Sphere2	22	4.852030263919617	5.662960480135946	5.869300765962464
1378	Sphere2_VLOW1E5JM_view5	VLOW1E5JM	Sphere2	22	4.919980925828125	5.921578419643816	6.009470577512353
1379	Sphere2_O9MO8LGMN_view5	O9MO8LGMN	Sphere2	22	4.90527477843843	5.602118820879701	5.97942672237032
1380	Sphere2_NN44E2MOY_view5	NN44E2MOY	Sphere2	22	4.844187086458591	5.4680601411351315	5.852899854209415
1381	Sphere2_D0O54XEU1_view5	D0O54XEU1	Sphere2	22	4.948759890378168	5.7745515455444085	6.067797355282487
1382	Sphere2_9BN8VUCNJ_view5	9BN8VUCNJ	Sphere2	22	4.90527477843843	5.87493073085203	5.97942672237032
1383	Sphere2_SSU6ROW2Q_view5	SSU6ROW2Q	Sphere2	22	5.049856007249537	6.089044875446846	6.267790057234642
1384	Sphere2_W0HBR9ZM0_view5	W0HBR9ZM0	Sphere2	22	4.919980925828125	5.720311776607412	6.009470577512353
1385	Sphere2_VRKY4XC4S_view5	VRKY4XC4S	Sphere2	22	4.969813299576001	5.966146739123692	6.1100750645023005
1386	Sphere2_80CZ1PK27_view5	80CZ1PK27	Sphere2	22	5.0689042022202315	6.2324480165505225	6.304617883741262
1387	Sphere2_W5ILBGFCQ_view5	W5ILBGFCQ	Sphere2	22	5.049856007249537	6.124683390894205	6.267790057234642
1388	Sphere2_INOM6T8HH_view5	INOM6T8HH	Sphere2	22	5.123963979403259	6.559615237493242	6.409547699886751
1389	Sphere2_XOS6P16A4_view5	XOS6P16A4	Sphere2	22	5.056245805348308	6.411818267709897	6.2801742964935166
1390	Sphere2_AU9RGWRCT_view5	AU9RGWRCT	Sphere2	22	5.0369526024136295	6.192362489474872	6.24268870852314
1391	Sphere2_1S0MEIPNG_view5	1S0MEIPNG	Sphere2	22	5.049856007249537	6.327936783729195	6.267790057234642
1392	Sphere2_BQ159MKMQ_view5	BQ159MKMQ	Sphere2	22	5.135798437050262	6.51025834052315	6.4318056760995574
1393	Sphere2_HDFDKP25Q_view5	HDFDKP25Q	Sphere2	22	4.976733742420574	6.0473721790462776	6.12389987057054
1394	Sphere2_B0C474XPR_view5	B0C474XPR	Sphere2	22	5.2832037287379885	6.7464121285733745	6.700281560918789
1395	Sphere2_UA2DSZ9H1_view5	UA2DSZ9H1	Sphere2	22	5.1647859739235145	6.6052979209482015	6.48588312317505
1396	Sphere2_ALHRNPOPR_view5	ALHRNPOPR	Sphere2	22	5.209486152841421	6.661854740545311	6.568043807757469
1397	Sphere2_UO51LCNYC_view5	UO51LCNYC	Sphere2	22	5.267858159063328	6.736966958001855	6.673088335022328
1398	Sphere2_BLGIJB5JP_view5	BLGIJB5JP	Sphere2	22	5.10594547390058	6.464588303689961	6.375458149162569
1399	Sphere2_DY2VEYJ6J_view5	DY2VEYJ6J	Sphere2	22	5.030437921392435	6.255750041753367	6.229968306348951
1400	Sphere2_I3Y55X7S9_view5	I3Y55X7S9	Sphere2	22	5.081404364984463	6.159095388491933	6.328638544414389
1401	Sphere2_JA1G8U5BB_view5	JA1G8U5BB	Sphere2	22	5.181783550292085	6.62273632394984	6.517301078761022
1402	Sphere2_DWBH20JDL_view5	DWBH20JDL	Sphere2	22	5.187385805840755	6.580639137284949	6.527608913865691
1403	Sphere2_WLR5A1QTG_view5	WLR5A1QTG	Sphere2	22	5.198497031265826	6.652863029353347	6.547983633298351
1404	Sphere2_PZMC2Z5GO_view5	PZMC2Z5GO	Sphere2	22	5.1647859739235145	6.380122536899765	6.48588312317505
1405	Sphere2_Z7R4L47F6_view5	Z7R4L47F6	Sphere2	22	5.099866427824199	6.432940092739179	6.3639024135100435
1406	Sphere2_M85HIFALP_view5	M85HIFALP	Sphere2	22	5.117993812416755	6.48768401848461	6.398279474473455
1407	Sphere2_OV0NGH4PZ_view5	OV0NGH4PZ	Sphere2	22	5.075173815233827	6.295266001439646	6.316680325900538
